image,chain_accuracy,id_accuracy,method,color_space
bafe0581977fa003.jpg,1,0,chi2,LAB
bafe0581977fa003.jpg,0,0,intersection,RGB
bafe0581977fa003.jpg,3,0,intersection,HSV
bafe0581977fa003.jpg,1,0,intersection,LAB
bafe0581977fa003.jpg,0,0,bhattacharyya,RGB
bafe0581977fa003.jpg,0,0,bhattacharyya,HSV
bafe0581977fa003.jpg,0,0,bhattacharyya,LAB
b5b5ca4a52d2ad64.jpg,1,0,euclidean,RGB
b5b5ca4a52d2ad64.jpg,1,0,euclidean,HSV
b5b5ca4a52d2ad64.jpg,0,0,euclidean,LAB
b5b5ca4a52d2ad64.jpg,1,0,cosine,RGB
b5b5ca4a52d2ad64.jpg,1,0,cosine,HSV
b5b5ca4a52d2ad64.jpg,0,0,cosine,LAB
b5b5ca4a52d2ad64.jpg,1,0,correlation,RGB
b5b5ca4a52d2ad64.jpg,1,0,correlation,HSV
b5b5ca4a52d2ad64.jpg,0,0,correlation,LAB
b5b5ca4a52d2ad64.jpg,0,0,chi2,RGB
b5b5ca4a52d2ad64.jpg,0,0,chi2,HSV
b5b5ca4a52d2ad64.jpg,0,0,chi2,LAB
b5b5ca4a52d2ad64.jpg,0,0,intersection,RGB
b5b5ca4a52d2ad64.jpg,0,0,intersection,HSV
b5b5ca4a52d2ad64.jpg,0,0,intersection,LAB
b5b5ca4a52d2ad64.jpg,1,0,bhattacharyya,RGB
b5b5ca4a52d2ad64.jpg,1,0,bhattacharyya,HSV
b5b5ca4a52d2ad64.jpg,0,0,bhattacharyya,LAB
8a8a7a5ad1d84e67.jpg,0,0,euclidean,RGB
8a8a7a5ad1d84e67.jpg,0,0,euclidean,HSV
8a8a7a5ad1d84e67.jpg,0,0,euclidean,LAB
8a8a7a5ad1d84e67.jpg,0,0,cosine,RGB
8a8a7a5ad1d84e67.jpg,0,0,cosine,HSV
8a8a7a5ad1d84e67.jpg,0,0,cosine,LAB
8a8a7a5ad1d84e67.jpg,0,0,correlation,RGB
8a8a7a5ad1d84e67.jpg,0,0,correlation,HSV
8a8a7a5ad1d84e67.jpg,0,0,correlation,LAB
8a8a7a5ad1d84e67.jpg,0,0,chi2,RGB
8a8a7a5ad1d84e67.jpg,1,1,chi2,HSV
8a8a7a5ad1d84e67.jpg,0,0,chi2,LAB
8a8a7a5ad1d84e67.jpg,0,0,intersection,RGB
8a8a7a5ad1d84e67.jpg,0,0,intersection,HSV
8a8a7a5ad1d84e67.jpg,0,0,intersection,LAB
8a8a7a5ad1d84e67.jpg,0,0,bhattacharyya,RGB
8a8a7a5ad1d84e67.jpg,0,0,bhattacharyya,HSV
8a8a7a5ad1d84e67.jpg,0,0,bhattacharyya,LAB
f0f0cf0fa70168cd.jpg,0,0,euclidean,RGB
f0f0cf0fa70168cd.jpg,0,0,euclidean,HSV
f0f0cf0fa70168cd.jpg,0,0,euclidean,LAB
f0f0cf0fa70168cd.jpg,0,0,cosine,RGB
f0f0cf0fa70168cd.jpg,0,0,cosine,HSV
f0f0cf0fa70168cd.jpg,0,0,cosine,LAB
f0f0cf0fa70168cd.jpg,0,0,correlation,RGB
f0f0cf0fa70168cd.jpg,0,0,correlation,HSV
f0f0cf0fa70168cd.jpg,0,0,correlation,LAB
f0f0cf0fa70168cd.jpg,0,0,chi2,RGB
f0f0cf0fa70168cd.jpg,0,0,chi2,HSV
f0f0cf0fa70168cd.jpg,0,0,chi2,LAB
f0f0cf0fa70168cd.jpg,0,0,intersection,RGB
f0f0cf0fa70168cd.jpg,0,0,intersection,HSV
f0f0cf0fa70168cd.jpg,0,0,intersection,LAB
f0f0cf0fa70168cd.jpg,0,0,bhattacharyya,RGB
f0f0cf0fa70168cd.jpg,0,0,bhattacharyya,HSV
f0f0cf0fa70168cd.jpg,0,0,bhattacharyya,LAB
b8a693c0b52dd25e.jpg,0,0,euclidean,RGB
b8a693c0b52dd25e.jpg,0,0,euclidean,HSV
b8a693c0b52dd25e.jpg,0,0,euclidean,LAB
b8a693c0b52dd25e.jpg,0,0,cosine,RGB
b8a693c0b52dd25e.jpg,0,0,cosine,HSV
b8a693c0b52dd25e.jpg,0,0,cosine,LAB
b8a693c0b52dd25e.jpg,0,0,correlation,RGB
b8a693c0b52dd25e.jpg,0,0,correlation,HSV
b8a693c0b52dd25e.jpg,0,0,correlation,LAB
b8a693c0b52dd25e.jpg,0,0,chi2,RGB
b8a693c0b52dd25e.jpg,0,0,chi2,HSV
b8a693c0b52dd25e.jpg,0,0,chi2,LAB
b8a693c0b52dd25e.jpg,0,0,intersection,RGB
b8a693c0b52dd25e.jpg,0,0,intersection,HSV
b8a693c0b52dd25e.jpg,0,0,intersection,LAB
b8a693c0b52dd25e.jpg,0,0,bhattacharyya,RGB
b8a693c0b52dd25e.jpg,0,0,bhattacharyya,HSV
b8a693c0b52dd25e.jpg,0,0,bhattacharyya,LAB
8eae5191bd0ac6a7.jpg,0,0,euclidean,RGB
8eae5191bd0ac6a7.jpg,0,0,euclidean,HSV
8eae5191bd0ac6a7.jpg,0,0,euclidean,LAB
8eae5191bd0ac6a7.jpg,0,0,cosine,RGB
8eae5191bd0ac6a7.jpg,0,0,cosine,HSV
8eae5191bd0ac6a7.jpg,0,0,cosine,LAB
8eae5191bd0ac6a7.jpg,0,0,correlation,RGB
8eae5191bd0ac6a7.jpg,0,0,correlation,HSV
8eae5191bd0ac6a7.jpg,0,0,correlation,LAB
8eae5191bd0ac6a7.jpg,0,0,chi2,RGB
8eae5191bd0ac6a7.jpg,1,0,chi2,HSV
8eae5191bd0ac6a7.jpg,0,0,chi2,LAB
8eae5191bd0ac6a7.jpg,0,0,intersection,RGB
8eae5191bd0ac6a7.jpg,0,0,intersection,HSV
8eae5191bd0ac6a7.jpg,0,0,intersection,LAB
8eae5191bd0ac6a7.jpg,0,0,bhattacharyya,RGB
8eae5191bd0ac6a7.jpg,0,0,bhattacharyya,HSV
8eae5191bd0ac6a7.jpg,0,0,bhattacharyya,LAB
ff8598c38eb8c0c3.jpg,0,0,euclidean,RGB
ff8598c38eb8c0c3.jpg,0,0,euclidean,HSV
ff8598c38eb8c0c3.jpg,0,0,euclidean,LAB
ff8598c38eb8c0c3.jpg,0,0,cosine,RGB
ff8598c38eb8c0c3.jpg,0,0,cosine,HSV
ff8598c38eb8c0c3.jpg,0,0,cosine,LAB
ff8598c38eb8c0c3.jpg,0,0,correlation,RGB
ff8598c38eb8c0c3.jpg,0,0,correlation,HSV
ff8598c38eb8c0c3.jpg,0,0,correlation,LAB
ff8598c38eb8c0c3.jpg,0,0,chi2,RGB
ff8598c38eb8c0c3.jpg,0,0,chi2,HSV
ff8598c38eb8c0c3.jpg,0,0,chi2,LAB
ff8598c38eb8c0c3.jpg,0,0,intersection,RGB
ff8598c38eb8c0c3.jpg,0,0,intersection,HSV
ff8598c38eb8c0c3.jpg,0,0,intersection,LAB
ff8598c38eb8c0c3.jpg,1,1,bhattacharyya,RGB
ff8598c38eb8c0c3.jpg,0,0,bhattacharyya,HSV
ff8598c38eb8c0c3.jpg,0,0,bhattacharyya,LAB
9578e3829fdc6063.jpg,2,0,euclidean,RGB
9578e3829fdc6063.jpg,0,0,euclidean,HSV
9578e3829fdc6063.jpg,1,0,euclidean,LAB
9578e3829fdc6063.jpg,2,0,cosine,RGB
9578e3829fdc6063.jpg,0,0,cosine,HSV
9578e3829fdc6063.jpg,1,0,cosine,LAB
9578e3829fdc6063.jpg,2,0,correlation,RGB
9578e3829fdc6063.jpg,0,0,correlation,HSV
9578e3829fdc6063.jpg,1,0,correlation,LAB
9578e3829fdc6063.jpg,1,0,chi2,RGB
9578e3829fdc6063.jpg,0,0,chi2,HSV
9578e3829fdc6063.jpg,0,0,chi2,LAB
9578e3829fdc6063.jpg,2,0,intersection,RGB
9578e3829fdc6063.jpg,1,0,intersection,HSV
9578e3829fdc6063.jpg,0,0,intersection,LAB
9578e3829fdc6063.jpg,1,1,bhattacharyya,RGB
9578e3829fdc6063.jpg,0,0,bhattacharyya,HSV
9578e3829fdc6063.jpg,1,0,bhattacharyya,LAB
89d91bf666602e9c.jpg,0,0,euclidean,RGB
89d91bf666602e9c.jpg,0,0,euclidean,HSV
89d91bf666602e9c.jpg,0,0,euclidean,LAB
89d91bf666602e9c.jpg,0,0,cosine,RGB
89d91bf666602e9c.jpg,0,0,cosine,HSV
89d91bf666602e9c.jpg,0,0,cosine,LAB
89d91bf666602e9c.jpg,0,0,correlation,RGB
89d91bf666602e9c.jpg,0,0,correlation,HSV
89d91bf666602e9c.jpg,0,0,correlation,LAB
89d91bf666602e9c.jpg,0,0,chi2,RGB
89d91bf666602e9c.jpg,0,0,chi2,HSV
89d91bf666602e9c.jpg,0,0,chi2,LAB
89d91bf666602e9c.jpg,0,0,intersection,RGB
89d91bf666602e9c.jpg,0,0,intersection,HSV
89d91bf666602e9c.jpg,0,0,intersection,LAB
89d91bf666602e9c.jpg,0,0,bhattacharyya,RGB
89d91bf666602e9c.jpg,0,0,bhattacharyya,HSV
89d91bf666602e9c.jpg,1,0,bhattacharyya,LAB
d08fe03e9768661b.jpg,0,0,euclidean,RGB
d08fe03e9768661b.jpg,1,0,euclidean,HSV
d08fe03e9768661b.jpg,0,0,euclidean,LAB
d08fe03e9768661b.jpg,0,0,cosine,RGB
d08fe03e9768661b.jpg,1,0,cosine,HSV
d08fe03e9768661b.jpg,0,0,cosine,LAB
d08fe03e9768661b.jpg,0,0,correlation,RGB
d08fe03e9768661b.jpg,1,0,correlation,HSV
d08fe03e9768661b.jpg,0,0,correlation,LAB
d08fe03e9768661b.jpg,1,0,chi2,RGB
d08fe03e9768661b.jpg,0,0,chi2,HSV
d08fe03e9768661b.jpg,0,0,chi2,LAB
d08fe03e9768661b.jpg,0,0,intersection,RGB
d08fe03e9768661b.jpg,0,0,intersection,HSV
d08fe03e9768661b.jpg,1,1,intersection,LAB
d08fe03e9768661b.jpg,1,1,bhattacharyya,RGB
d08fe03e9768661b.jpg,0,0,bhattacharyya,HSV
d08fe03e9768661b.jpg,2,2,bhattacharyya,LAB
d3b5087ef131274c.jpg,0,0,euclidean,RGB
d3b5087ef131274c.jpg,0,0,euclidean,HSV
d3b5087ef131274c.jpg,0,0,euclidean,LAB
d3b5087ef131274c.jpg,0,0,cosine,RGB
d3b5087ef131274c.jpg,0,0,cosine,HSV
d3b5087ef131274c.jpg,0,0,cosine,LAB
d3b5087ef131274c.jpg,0,0,correlation,RGB
d3b5087ef131274c.jpg,0,0,correlation,HSV
d3b5087ef131274c.jpg,0,0,correlation,LAB
d3b5087ef131274c.jpg,0,0,chi2,RGB
d3b5087ef131274c.jpg,0,0,chi2,HSV
d3b5087ef131274c.jpg,2,0,chi2,LAB
d3b5087ef131274c.jpg,0,0,intersection,RGB
d3b5087ef131274c.jpg,2,0,intersection,HSV
d3b5087ef131274c.jpg,0,0,intersection,LAB
d3b5087ef131274c.jpg,0,0,bhattacharyya,RGB
d3b5087ef131274c.jpg,0,0,bhattacharyya,HSV
d3b5087ef131274c.jpg,0,0,bhattacharyya,LAB
bffc7c2003564aca.jpg,0,0,euclidean,RGB
bffc7c2003564aca.jpg,1,1,euclidean,HSV
bffc7c2003564aca.jpg,0,0,euclidean,LAB
bffc7c2003564aca.jpg,0,0,cosine,RGB
bffc7c2003564aca.jpg,1,1,cosine,HSV
bffc7c2003564aca.jpg,0,0,cosine,LAB
bffc7c2003564aca.jpg,0,0,correlation,RGB
bffc7c2003564aca.jpg,1,1,correlation,HSV
bffc7c2003564aca.jpg,0,0,correlation,LAB
bffc7c2003564aca.jpg,0,0,chi2,RGB
bffc7c2003564aca.jpg,0,0,chi2,HSV
bffc7c2003564aca.jpg,0,0,chi2,LAB
bffc7c2003564aca.jpg,1,1,intersection,RGB
bffc7c2003564aca.jpg,2,2,intersection,HSV
bffc7c2003564aca.jpg,1,1,intersection,LAB
bffc7c2003564aca.jpg,5,5,bhattacharyya,RGB
bffc7c2003564aca.jpg,3,3,bhattacharyya,HSV
bffc7c2003564aca.jpg,2,2,bhattacharyya,LAB
8df40986672fac99.jpg,0,0,euclidean,RGB
8df40986672fac99.jpg,0,0,euclidean,HSV
8df40986672fac99.jpg,0,0,euclidean,LAB
8df40986672fac99.jpg,0,0,cosine,RGB
8df40986672fac99.jpg,0,0,cosine,HSV
8df40986672fac99.jpg,0,0,cosine,LAB
8df40986672fac99.jpg,0,0,correlation,RGB
8df40986672fac99.jpg,0,0,correlation,HSV
8df40986672fac99.jpg,0,0,correlation,LAB
8df40986672fac99.jpg,0,0,chi2,RGB
8df40986672fac99.jpg,0,0,chi2,HSV
8df40986672fac99.jpg,0,0,chi2,LAB
8df40986672fac99.jpg,0,0,intersection,RGB
8df40986672fac99.jpg,0,0,intersection,HSV
8df40986672fac99.jpg,0,0,intersection,LAB
8df40986672fac99.jpg,0,0,bhattacharyya,RGB
8df40986672fac99.jpg,0,0,bhattacharyya,HSV
8df40986672fac99.jpg,0,0,bhattacharyya,LAB
e9ad236391a9cc66.jpg,1,0,euclidean,RGB
e9ad236391a9cc66.jpg,0,0,euclidean,HSV
e9ad236391a9cc66.jpg,0,0,euclidean,LAB
e9ad236391a9cc66.jpg,1,0,cosine,RGB
e9ad236391a9cc66.jpg,0,0,cosine,HSV
e9ad236391a9cc66.jpg,0,0,cosine,LAB
e9ad236391a9cc66.jpg,1,0,correlation,RGB
e9ad236391a9cc66.jpg,0,0,correlation,HSV
e9ad236391a9cc66.jpg,0,0,correlation,LAB
e9ad236391a9cc66.jpg,1,0,chi2,RGB
e9ad236391a9cc66.jpg,0,0,chi2,HSV
e9ad236391a9cc66.jpg,0,0,chi2,LAB
e9ad236391a9cc66.jpg,0,0,intersection,RGB
e9ad236391a9cc66.jpg,0,0,intersection,HSV
e9ad236391a9cc66.jpg,0,0,intersection,LAB
e9ad236391a9cc66.jpg,0,0,bhattacharyya,RGB
e9ad236391a9cc66.jpg,0,0,bhattacharyya,HSV
e9ad236391a9cc66.jpg,0,0,bhattacharyya,LAB
d4a46b93936adcc4.jpg,0,0,euclidean,RGB
d4a46b93936adcc4.jpg,0,0,euclidean,HSV
d4a46b93936adcc4.jpg,0,0,euclidean,LAB
d4a46b93936adcc4.jpg,0,0,cosine,RGB
d4a46b93936adcc4.jpg,0,0,cosine,HSV
d4a46b93936adcc4.jpg,0,0,cosine,LAB
d4a46b93936adcc4.jpg,0,0,correlation,RGB
d4a46b93936adcc4.jpg,0,0,correlation,HSV
d4a46b93936adcc4.jpg,0,0,correlation,LAB
d4a46b93936adcc4.jpg,0,0,chi2,RGB
d4a46b93936adcc4.jpg,0,0,chi2,HSV
d4a46b93936adcc4.jpg,0,0,chi2,LAB
d4a46b93936adcc4.jpg,0,0,intersection,RGB
d4a46b93936adcc4.jpg,0,0,intersection,HSV
d4a46b93936adcc4.jpg,1,0,intersection,LAB
d4a46b93936adcc4.jpg,0,0,bhattacharyya,RGB
d4a46b93936adcc4.jpg,0,0,bhattacharyya,HSV
d4a46b93936adcc4.jpg,0,0,bhattacharyya,LAB
f0f13948963e336c.jpg,1,0,euclidean,RGB
f0f13948963e336c.jpg,0,0,euclidean,HSV
f0f13948963e336c.jpg,1,0,euclidean,LAB
f0f13948963e336c.jpg,1,0,cosine,RGB
f0f13948963e336c.jpg,0,0,cosine,HSV
f0f13948963e336c.jpg,1,0,cosine,LAB
f0f13948963e336c.jpg,1,0,correlation,RGB
f0f13948963e336c.jpg,0,0,correlation,HSV
f0f13948963e336c.jpg,1,0,correlation,LAB
f0f13948963e336c.jpg,0,0,chi2,RGB
f0f13948963e336c.jpg,0,0,chi2,HSV
f0f13948963e336c.jpg,0,0,chi2,LAB
f0f13948963e336c.jpg,0,0,intersection,RGB
f0f13948963e336c.jpg,0,0,intersection,HSV
f0f13948963e336c.jpg,1,0,intersection,LAB
f0f13948963e336c.jpg,0,0,bhattacharyya,RGB
f0f13948963e336c.jpg,0,0,bhattacharyya,HSV
f0f13948963e336c.jpg,0,0,bhattacharyya,LAB
ffab00d402adfcc2.jpg,0,0,euclidean,RGB
ffab00d402adfcc2.jpg,2,0,euclidean,HSV
ffab00d402adfcc2.jpg,0,0,euclidean,LAB
ffab00d402adfcc2.jpg,0,0,cosine,RGB
ffab00d402adfcc2.jpg,2,0,cosine,HSV
ffab00d402adfcc2.jpg,0,0,cosine,LAB
ffab00d402adfcc2.jpg,0,0,correlation,RGB
ffab00d402adfcc2.jpg,2,0,correlation,HSV
ffab00d402adfcc2.jpg,0,0,correlation,LAB
ffab00d402adfcc2.jpg,2,0,chi2,RGB
ffab00d402adfcc2.jpg,4,0,chi2,HSV
ffab00d402adfcc2.jpg,1,0,chi2,LAB
ffab00d402adfcc2.jpg,1,0,intersection,RGB
ffab00d402adfcc2.jpg,1,1,intersection,HSV
ffab00d402adfcc2.jpg,0,0,intersection,LAB
ffab00d402adfcc2.jpg,0,0,bhattacharyya,RGB
ffab00d402adfcc2.jpg,1,1,bhattacharyya,HSV
ffab00d402adfcc2.jpg,0,0,bhattacharyya,LAB
caec353b6684096f.jpg,0,0,euclidean,RGB
caec353b6684096f.jpg,0,0,euclidean,HSV
caec353b6684096f.jpg,0,0,euclidean,LAB
caec353b6684096f.jpg,0,0,cosine,RGB
caec353b6684096f.jpg,0,0,cosine,HSV
caec353b6684096f.jpg,0,0,cosine,LAB
caec353b6684096f.jpg,0,0,correlation,RGB
caec353b6684096f.jpg,0,0,correlation,HSV
caec353b6684096f.jpg,0,0,correlation,LAB
caec353b6684096f.jpg,0,0,chi2,RGB
caec353b6684096f.jpg,0,0,chi2,HSV
caec353b6684096f.jpg,0,0,chi2,LAB
caec353b6684096f.jpg,0,0,intersection,RGB
caec353b6684096f.jpg,0,0,intersection,HSV
caec353b6684096f.jpg,0,0,intersection,LAB
caec353b6684096f.jpg,0,0,bhattacharyya,RGB
caec353b6684096f.jpg,0,0,bhattacharyya,HSV
caec353b6684096f.jpg,0,0,bhattacharyya,LAB
d0b06ac1bf0b70cf.jpg,0,0,euclidean,RGB
d0b06ac1bf0b70cf.jpg,0,0,euclidean,HSV
d0b06ac1bf0b70cf.jpg,0,0,euclidean,LAB
d0b06ac1bf0b70cf.jpg,0,0,cosine,RGB
d0b06ac1bf0b70cf.jpg,0,0,cosine,HSV
d0b06ac1bf0b70cf.jpg,0,0,cosine,LAB
d0b06ac1bf0b70cf.jpg,0,0,correlation,RGB
d0b06ac1bf0b70cf.jpg,0,0,correlation,HSV
d0b06ac1bf0b70cf.jpg,0,0,correlation,LAB
d0b06ac1bf0b70cf.jpg,0,0,chi2,RGB
d0b06ac1bf0b70cf.jpg,0,0,chi2,HSV
d0b06ac1bf0b70cf.jpg,0,0,chi2,LAB
d0b06ac1bf0b70cf.jpg,0,0,intersection,RGB
d0b06ac1bf0b70cf.jpg,0,0,intersection,HSV
d0b06ac1bf0b70cf.jpg,0,0,intersection,LAB
d0b06ac1bf0b70cf.jpg,0,0,bhattacharyya,RGB
d0b06ac1bf0b70cf.jpg,0,0,bhattacharyya,HSV
d0b06ac1bf0b70cf.jpg,0,0,bhattacharyya,LAB
cc6a77958aa8f183.jpg,0,0,euclidean,RGB
cc6a77958aa8f183.jpg,1,0,euclidean,HSV
cc6a77958aa8f183.jpg,0,0,euclidean,LAB
cc6a77958aa8f183.jpg,0,0,cosine,RGB
cc6a77958aa8f183.jpg,1,0,cosine,HSV
cc6a77958aa8f183.jpg,0,0,cosine,LAB
cc6a77958aa8f183.jpg,0,0,correlation,RGB
cc6a77958aa8f183.jpg,1,0,correlation,HSV
cc6a77958aa8f183.jpg,0,0,correlation,LAB
cc6a77958aa8f183.jpg,2,0,chi2,RGB
cc6a77958aa8f183.jpg,3,0,chi2,HSV
cc6a77958aa8f183.jpg,0,0,chi2,LAB
cc6a77958aa8f183.jpg,0,0,intersection,RGB
cc6a77958aa8f183.jpg,0,0,intersection,HSV
cc6a77958aa8f183.jpg,1,0,intersection,LAB
cc6a77958aa8f183.jpg,1,0,bhattacharyya,RGB
cc6a77958aa8f183.jpg,1,0,bhattacharyya,HSV
cc6a77958aa8f183.jpg,0,0,bhattacharyya,LAB
8aba1a9d1ddc6c62.jpg,0,0,euclidean,RGB
8aba1a9d1ddc6c62.jpg,1,0,euclidean,HSV
8aba1a9d1ddc6c62.jpg,1,0,euclidean,LAB
8aba1a9d1ddc6c62.jpg,0,0,cosine,RGB
8aba1a9d1ddc6c62.jpg,1,0,cosine,HSV
8aba1a9d1ddc6c62.jpg,1,0,cosine,LAB
8aba1a9d1ddc6c62.jpg,0,0,correlation,RGB
8aba1a9d1ddc6c62.jpg,1,0,correlation,HSV
8aba1a9d1ddc6c62.jpg,1,0,correlation,LAB
8aba1a9d1ddc6c62.jpg,1,0,chi2,RGB
8aba1a9d1ddc6c62.jpg,1,0,chi2,HSV
8aba1a9d1ddc6c62.jpg,1,0,chi2,LAB
8aba1a9d1ddc6c62.jpg,0,0,intersection,RGB
8aba1a9d1ddc6c62.jpg,0,0,intersection,HSV
8aba1a9d1ddc6c62.jpg,0,0,intersection,LAB
8aba1a9d1ddc6c62.jpg,0,0,bhattacharyya,RGB
8aba1a9d1ddc6c62.jpg,2,0,bhattacharyya,HSV
8aba1a9d1ddc6c62.jpg,1,0,bhattacharyya,LAB
84b56ac03f46f03f.jpg,0,0,euclidean,RGB
84b56ac03f46f03f.jpg,0,0,euclidean,HSV
84b56ac03f46f03f.jpg,0,0,euclidean,LAB
84b56ac03f46f03f.jpg,0,0,cosine,RGB
84b56ac03f46f03f.jpg,0,0,cosine,HSV
84b56ac03f46f03f.jpg,0,0,cosine,LAB
84b56ac03f46f03f.jpg,0,0,correlation,RGB
84b56ac03f46f03f.jpg,0,0,correlation,HSV
84b56ac03f46f03f.jpg,0,0,correlation,LAB
84b56ac03f46f03f.jpg,0,0,chi2,RGB
84b56ac03f46f03f.jpg,0,0,chi2,HSV
84b56ac03f46f03f.jpg,0,0,chi2,LAB
84b56ac03f46f03f.jpg,0,0,intersection,RGB
84b56ac03f46f03f.jpg,0,0,intersection,HSV
84b56ac03f46f03f.jpg,1,0,intersection,LAB
84b56ac03f46f03f.jpg,0,0,bhattacharyya,RGB
84b56ac03f46f03f.jpg,0,0,bhattacharyya,HSV
84b56ac03f46f03f.jpg,0,0,bhattacharyya,LAB
ea0c3dd7a9e28c54.jpg,2,0,euclidean,RGB
ea0c3dd7a9e28c54.jpg,1,0,euclidean,HSV
ea0c3dd7a9e28c54.jpg,1,0,euclidean,LAB
ea0c3dd7a9e28c54.jpg,2,0,cosine,RGB
ea0c3dd7a9e28c54.jpg,1,0,cosine,HSV
ea0c3dd7a9e28c54.jpg,1,0,cosine,LAB
ea0c3dd7a9e28c54.jpg,2,0,correlation,RGB
ea0c3dd7a9e28c54.jpg,1,0,correlation,HSV
ea0c3dd7a9e28c54.jpg,1,0,correlation,LAB
ea0c3dd7a9e28c54.jpg,3,0,chi2,RGB
ea0c3dd7a9e28c54.jpg,1,0,chi2,HSV
ea0c3dd7a9e28c54.jpg,1,0,chi2,LAB
ea0c3dd7a9e28c54.jpg,1,0,intersection,RGB
ea0c3dd7a9e28c54.jpg,1,0,intersection,HSV
ea0c3dd7a9e28c54.jpg,1,0,intersection,LAB
ea0c3dd7a9e28c54.jpg,2,0,bhattacharyya,RGB
ea0c3dd7a9e28c54.jpg,2,0,bhattacharyya,HSV
ea0c3dd7a9e28c54.jpg,0,0,bhattacharyya,LAB
fa4c95b8679d1063.jpg,2,0,euclidean,RGB
fa4c95b8679d1063.jpg,0,0,euclidean,HSV
fa4c95b8679d1063.jpg,0,0,euclidean,LAB
fa4c95b8679d1063.jpg,2,0,cosine,RGB
fa4c95b8679d1063.jpg,0,0,cosine,HSV
fa4c95b8679d1063.jpg,0,0,cosine,LAB
fa4c95b8679d1063.jpg,2,0,correlation,RGB
fa4c95b8679d1063.jpg,0,0,correlation,HSV
fa4c95b8679d1063.jpg,0,0,correlation,LAB
fa4c95b8679d1063.jpg,1,0,chi2,RGB
fa4c95b8679d1063.jpg,2,0,chi2,HSV
fa4c95b8679d1063.jpg,0,0,chi2,LAB
fa4c95b8679d1063.jpg,1,0,intersection,RGB
fa4c95b8679d1063.jpg,3,0,intersection,HSV
fa4c95b8679d1063.jpg,2,0,intersection,LAB
fa4c95b8679d1063.jpg,0,0,bhattacharyya,RGB
fa4c95b8679d1063.jpg,1,0,bhattacharyya,HSV
fa4c95b8679d1063.jpg,2,0,bhattacharyya,LAB
cae837d1390fd270.jpg,0,0,euclidean,RGB
cae837d1390fd270.jpg,0,0,euclidean,HSV
cae837d1390fd270.jpg,0,0,euclidean,LAB
cae837d1390fd270.jpg,0,0,cosine,RGB
cae837d1390fd270.jpg,0,0,cosine,HSV
cae837d1390fd270.jpg,0,0,cosine,LAB
cae837d1390fd270.jpg,0,0,correlation,RGB
cae837d1390fd270.jpg,0,0,correlation,HSV
cae837d1390fd270.jpg,0,0,correlation,LAB
cae837d1390fd270.jpg,1,0,chi2,RGB
cae837d1390fd270.jpg,2,0,chi2,HSV
cae837d1390fd270.jpg,0,0,chi2,LAB
cae837d1390fd270.jpg,1,0,intersection,RGB
cae837d1390fd270.jpg,0,0,intersection,HSV
cae837d1390fd270.jpg,0,0,intersection,LAB
cae837d1390fd270.jpg,1,0,bhattacharyya,RGB
cae837d1390fd270.jpg,1,0,bhattacharyya,HSV
cae837d1390fd270.jpg,0,0,bhattacharyya,LAB
f1e06c9e0e47e1f0.jpg,2,0,euclidean,RGB
f1e06c9e0e47e1f0.jpg,1,0,euclidean,HSV
f1e06c9e0e47e1f0.jpg,1,0,euclidean,LAB
f1e06c9e0e47e1f0.jpg,2,0,cosine,RGB
f1e06c9e0e47e1f0.jpg,1,0,cosine,HSV
f1e06c9e0e47e1f0.jpg,1,0,cosine,LAB
f1e06c9e0e47e1f0.jpg,2,0,correlation,RGB
f1e06c9e0e47e1f0.jpg,0,0,correlation,HSV
f1e06c9e0e47e1f0.jpg,2,0,correlation,LAB
f1e06c9e0e47e1f0.jpg,0,0,chi2,RGB
f1e06c9e0e47e1f0.jpg,1,0,chi2,HSV
f1e06c9e0e47e1f0.jpg,1,0,chi2,LAB
f1e06c9e0e47e1f0.jpg,3,0,intersection,RGB
f1e06c9e0e47e1f0.jpg,2,0,intersection,HSV
f1e06c9e0e47e1f0.jpg,0,0,intersection,LAB
f1e06c9e0e47e1f0.jpg,3,0,bhattacharyya,RGB
f1e06c9e0e47e1f0.jpg,1,0,bhattacharyya,HSV
f1e06c9e0e47e1f0.jpg,1,0,bhattacharyya,LAB
8aaa227371d19d6e.jpg,0,0,euclidean,RGB
8aaa227371d19d6e.jpg,0,0,euclidean,HSV
8aaa227371d19d6e.jpg,0,0,euclidean,LAB
8aaa227371d19d6e.jpg,0,0,cosine,RGB
8aaa227371d19d6e.jpg,0,0,cosine,HSV
8aaa227371d19d6e.jpg,0,0,cosine,LAB
8aaa227371d19d6e.jpg,0,0,correlation,RGB
8aaa227371d19d6e.jpg,0,0,correlation,HSV
8aaa227371d19d6e.jpg,0,0,correlation,LAB
8aaa227371d19d6e.jpg,0,0,chi2,RGB
8aaa227371d19d6e.jpg,0,0,chi2,HSV
8aaa227371d19d6e.jpg,0,0,chi2,LAB
8aaa227371d19d6e.jpg,1,0,intersection,RGB
8aaa227371d19d6e.jpg,0,0,intersection,HSV
8aaa227371d19d6e.jpg,0,0,intersection,LAB
8aaa227371d19d6e.jpg,0,0,bhattacharyya,RGB
8aaa227371d19d6e.jpg,0,0,bhattacharyya,HSV
8aaa227371d19d6e.jpg,0,0,bhattacharyya,LAB
a41e5a528de66bac.jpg,1,0,euclidean,RGB
a41e5a528de66bac.jpg,0,0,euclidean,HSV
a41e5a528de66bac.jpg,1,0,euclidean,LAB
